transaction_id,customer_id,merchant_id,timestamp,amount,channel,txn_country,home_country,amount_zscore,velocity_1h,flag_zscore_anomaly,iso_forest_score,is_fraud,fraud_type
8f2fe5a3-14fc-4349-ba9a-9693c24d0322,CUST000008,MERCH00363,2024-09-08 18:11:00,412.29,card_present,FR,FR,3.820181274715429,0.0,1,0,False,
86b2a252-0c2f-456d-a6e6-0a0ef6ea37b6,CUST000008,MERCH00293,2025-01-14 10:35:00,392.26,card_present,PL,FR,3.4334885494653093,0.0,1,0,False,
e62d021b-faad-47a4-8180-b3225440113f,CUST000010,MERCH00266,2024-05-04 12:47:00,133.74,card_not_present,IT,IT,3.3993227484899995,0.0,1,0,False,
eeea5622-3858-410a-b4a9-15935cba3088,CUST000011,MERCH00131,2024-05-04 15:29:00,114.98,card_not_present,FR,FR,-10.0,0.0,1,0,False,
73bcf422-922e-4b7f-b038-149e8b2757c8,CUST000011,MERCH00084,2024-08-27 09:41:00,372.31,card_not_present,FR,FR,3.594875187734349,0.0,1,0,False,
586a390e-67d1-4db6-a628-df93aec2ea02,CUST000012,MERCH00196,2024-04-09 19:46:00,26.6,card_not_present,FR,DE,-6.94578744651922,0.0,1,0,False,
b462581a-3ba2-4a33-a4d0-9af217c0ad5e,CUST000012,MERCH00423,2024-12-26 15:06:00,169.88,card_present,DE,DE,3.530228435201558,0.0,1,0,False,
17c70754-00f7-435a-bf0c-fce509739ff0,CUST000012,MERCH00369,2025-04-26 10:53:00,211.14,online,ES,DE,4.888508646099881,0.0,1,0,False,
e1659eea-2897-4326-b53c-0d1140979cbf,CUST000012,MERCH00296,2025-06-20 05:25:00,83.4,online,NL,DE,0.8190940669102702,0.0,0,1,False,
3e222c5e-75b8-459a-9418-874abfe809d2,CUST000012,MERCH00414,2025-09-05 18:21:00,170.2,card_present,DE,DE,3.5277489307436984,0.0,1,0,False,
e79bba27-98a0-4b58-971b-da0371545067,CUST000014,MERCH00101,2024-05-08 05:10:00,60.28,card_present,FR,FR,3.719837866964585,0.0,1,0,False,
75227ada-a13b-4465-9edb-06c6c94f9361,CUST000014,MERCH00131,2024-11-07 03:00:00,212.1,card_not_present,FR,FR,10.0,0.0,1,1,False,
3d5a0b70-062e-483b-bb68-eaf3f9a08e69,CUST000015,,2024-11-14 09:12:00,357.35,wire_transfer,PL,PL,9.321431851060654,0.0,1,0,False,
70113ce5-d134-4595-9fd4-24d99208b5f6,CUST000016,MERCH00152,2024-04-08 01:43:00,21.03,card_present,FR,SE,-3.149251572895972,0.0,1,0,False,
1e465f82-3956-41e4-b94f-da88342abb62,CUST000016,MERCH00060,2024-06-18 12:23:00,170.81,atm_withdrawal,IT,SE,9.8901088197507,0.0,1,0,False,
0a2278f1-ccc5-42c9-93fd-195bce9b8aa8,CUST000016,MERCH00387,2024-07-20 13:19:00,219.23,card_present,SE,SE,3.588580586693271,0.0,1,0,False,
842d0062-4294-4d52-bc50-f762572401d8,CUST000016,MERCH00408,2025-05-10 13:06:00,500.0,card_not_present,SE,SE,10.0,0.0,1,0,True,merchant_collusion
dea1bee9-56b8-4c71-a947-5f2176022894,CUST000017,MERCH00117,2024-09-11 06:10:00,65.29,card_present,DE,DE,3.849436448982842,0.0,1,0,False,
023f9baa-b3f7-463a-abb1-fc79d94169c1,CUST000017,,2024-09-24 11:47:00,127.98,wire_transfer,DE,DE,3.451964786628627,0.0,1,0,False,
48112d50-1b11-4cc8-913d-f14ef088e1bf,CUST000018,MERCH00437,2024-05-11 08:27:00,63.7,atm_withdrawal,IT,FR,4.851681564345653,0.0,1,0,False,
6640789a-ccc1-4ea9-8c99-ee966be3feda,CUST000018,MERCH00025,2025-02-25 16:27:00,74.71,online,ES,FR,3.4104850862661387,0.0,1,0,False,
cf46076d-a671-457b-9891-f7e8966fc0dc,CUST000020,MERCH00073,2025-11-15 10:54:00,3379.67,wire_transfer,IE,PL,10.0,0.0,1,1,True,account_takeover
eb63b4fa-6e40-43e5-bb7b-63ec2ca005f2,CUST000021,MERCH00178,2024-04-27 23:01:00,102.55,online,PL,PL,10.0,0.0,1,0,False,
4b57d708-a6ad-4ee2-ba7c-8b4ef6568ba2,CUST000021,MERCH00041,2024-08-12 12:36:00,139.13,card_present,PL,PL,3.413271796167267,0.0,1,0,False,
1de747b5-3673-467b-a033-ebe720ab652a,CUST000021,,2024-12-13 12:00:00,243.56,wire_transfer,PL,PL,5.608628778041796,0.0,1,0,False,
62cb4473-4240-45db-8418-a622004fe625,CUST000022,MERCH00315,2025-01-19 16:46:00,250.0,card_not_present,FR,FR,10.0,0.0,1,0,True,merchant_collusion
0ddff042-eea9-4cc2-ab84-3dac38757bdf,CUST000023,MERCH00312,2024-07-28 17:31:00,163.34,online,IE,DE,4.757438447189723,0.0,1,0,False,
24f20930-7c23-437d-9aed-02e6d0842744,CUST000024,MERCH00164,2025-07-10 12:05:00,216.46,online,DE,DE,3.750565981102655,0.0,1,0,False,
91659812-1f9b-41b3-adb1-84533623d321,CUST000025,MERCH00139,2024-04-20 03:44:00,1045.98,online,SE,FR,1.0092995329764798,0.0,0,1,False,
ff1819ce-ac22-43e0-825e-c2e74afd2d0d,CUST000025,,2024-05-31 09:12:00,1897.56,wire_transfer,FR,FR,4.836819814178329,0.0,1,0,False,
5a4fec35-ef18-4140-a475-acee0f8dfe2d,CUST000025,MERCH00142,2024-06-15 14:06:00,2598.83,card_not_present,FR,FR,4.278099740952424,0.0,1,0,False,
03e6d5eb-e0a5-4302-ae4e-9bb85370fe4b,CUST000025,MERCH00389,2025-05-03 12:21:00,2694.37,online,ES,FR,4.993725162786159,0.0,1,0,False,
eb55358e-eda4-4303-88d5-073890868915,CUST000026,MERCH00156,2024-08-31 00:09:00,835.18,card_not_present,PL,ES,0.5273554116184371,0.0,0,1,False,
2503bf25-39c5-4a29-ba51-a55d9b8eef98,CUST000026,MERCH00243,2025-02-16 10:44:00,1583.1,online,SE,ES,2.362268710711608,0.0,0,1,False,
d7bdc81b-3f32-43a9-849f-97aee20255da,CUST000026,MERCH00218,2025-07-11 19:03:00,2402.64,card_present,DE,ES,4.378800798853888,0.0,1,0,False,
b4e78268-a445-4af0-96a8-4b4dd2872c73,CUST000026,MERCH00074,2026-08-07 17:53:32,2.12,card_not_present,NL,ES,-1.4236369732523977,2.0,0,1,True,card_testing
654dc8e1-091a-46db-a0f0-9dabb0dc8e86,CUST000026,MERCH00077,2026-08-07 17:53:38,1.16,card_not_present,IT,ES,-1.3742369304539588,3.0,0,1,True,card_testing
c8d4cff0-2922-4ae9-bdb7-531ba3e66235,CUST000026,MERCH00200,2026-08-07 17:54:00,1.79,card_not_present,ES,ES,-1.3266358965347478,4.0,0,1,True,card_testing
6b668a69-5071-49bd-8c0c-b172c2e57f5a,CUST000026,MERCH00180,2026-08-07 17:55:23,2.46,card_not_present,IT,ES,-1.2834723735606774,5.0,0,1,True,card_testing
aaa277f6-da67-449e-9871-ddc1ae012034,CUST000026,MERCH00023,2026-08-07 17:56:03,2.22,card_not_present,FR,ES,-1.2459850561771608,6.0,0,1,True,card_testing
b69aa7ff-37b1-439e-b865-893ea9869b2e,CUST000027,MERCH00068,2024-05-26 15:01:00,496.59,card_present,DE,DE,-7.923201520590177,0.0,1,0,False,
ff6ef82e-97db-423c-9eca-732658c72f35,CUST000027,MERCH00070,2024-05-28 22:08:00,162.11,card_not_present,SE,DE,-3.1638098015111646,0.0,1,0,False,
5e77607f-77d2-4e38-8018-b89916666c5a,CUST000027,MERCH00408,2024-08-03 03:25:00,1128.72,card_not_present,SE,DE,0.4319765363716904,0.0,0,1,False,
9d333435-6dc8-46d5-991c-a9f7573e4839,CUST000028,MERCH00413,2024-11-25 23:25:00,436.62,card_present,DE,DE,4.117262547514998,0.0,1,0,False,
b877f159-28a9-4277-b113-2086fd31416c,CUST000028,MERCH00189,2025-09-10 09:52:00,417.13,card_present,SE,DE,3.299598734055309,0.0,1,0,False,
39f565a2-0427-44df-9284-1ae03666c049,CUST000029,MERCH00422,2024-04-13 15:47:00,71.17,online,FR,FR,10.0,0.0,1,0,False,
1a131ec4-9b42-4ee3-b43e-6d3f6f984056,CUST000029,MERCH00264,2024-04-13 19:59:00,23.74,card_present,FR,FR,-4.384270848792347,0.0,1,0,False,
5e570337-dade-4474-bdf2-a6d9e7910cc0,CUST000029,,2024-07-06 16:45:00,103.5,wire_transfer,FR,FR,3.071312854159102,0.0,1,0,False,
27e56f2a-fa49-461e-b177-418bf0100737,CUST000029,MERCH00347,2025-07-14 07:50:00,127.89,card_present,IT,FR,3.8063187604403503,0.0,1,0,False,
3ce2d52e-c92f-42ad-86e2-b9e4587dc239,CUST000031,MERCH00293,2024-08-30 08:40:00,476.68,atm_withdrawal,PL,DE,5.660498591797939,0.0,1,0,False,
bceb5953-a408-458d-9e02-e4b0801731eb,CUST000032,MERCH00284,2024-06-19 21:28:00,151.79,online,FR,ES,-4.968374921360594,0.0,1,0,False,
d7265dc4-d005-4b2b-aac1-3ffd48be053c,CUST000032,MERCH00115,2024-08-01 10:49:00,1892.19,card_not_present,SE,ES,3.658726067984472,0.0,1,1,False,
26f3f0ac-6547-4b88-8753-5d757a8686f3,CUST000032,MERCH00087,2024-10-08 17:49:00,2765.65,atm_withdrawal,PL,ES,4.596464372617441,0.0,1,1,False,
b08bbeb2-c855-40f4-b271-7d55edb3c06c,CUST000032,MERCH00064,2025-01-23 03:26:00,713.66,atm_withdrawal,SE,ES,-0.2615809785844091,0.0,0,1,False,
482cd04f-b120-4769-9241-a6562f9b1e20,CUST000032,MERCH00210,2025-08-05 05:11:00,909.85,atm_withdrawal,IT,ES,0.3625583760761833,0.0,0,1,False,
d91d1a01-2602-4d82-9335-d84e509fb0b7,CUST000034,MERCH00147,2024-08-16 16:08:00,29.25,atm_withdrawal,PL,PL,3.130740973610997,0.0,1,0,False,
6a410d15-ff71-4203-869e-0de2f4653ff3,CUST000034,MERCH00074,2025-01-08 14:03:00,37.06,card_not_present,PL,PL,3.397309217901276,0.0,1,0,False,
b25fe519-bdcf-4e9b-ab90-181c7322a146,CUST000034,MERCH00437,2025-04-21 12:38:00,54.41,online,PL,PL,4.821514932719745,0.0,1,0,False,
d9cbd4ee-0b51-4ce7-ae75-b61ddb1c0a72,CUST000034,MERCH00254,2025-07-23 07:58:00,45.75,card_present,FR,PL,3.212647349118326,0.0,1,0,False,
bd6eb661-487a-4e98-a3bf-20f045c3d7a5,CUST000035,MERCH00335,2024-05-29 17:52:00,210.45,card_present,SE,ES,3.1398967413244123,0.0,1,0,False,
7b00ebdf-7805-4aa8-9f7f-81c1fee4f5f7,CUST000035,MERCH00276,2025-05-26 10:04:00,258.08,card_not_present,ES,ES,3.759267235291325,0.0,1,0,False,
b40e9410-78ec-4445-b8c2-4deb145fefa3,CUST000036,MERCH00176,2024-09-14 17:25:00,71.37,atm_withdrawal,PL,PL,3.996604095336129,0.0,1,0,False,
db5c0604-6490-419c-8b34-5748f17ba9c7,CUST000036,MERCH00401,2024-12-15 13:01:00,67.85,atm_withdrawal,ES,PL,3.4362516166447583,0.0,1,0,False,
b22812ca-46c4-4a0e-ab10-0f7e516e6207,CUST000037,MERCH00073,2024-08-09 06:57:00,440.26,online,PL,PL,10.0,0.0,1,0,False,
9f08e9f3-6ff7-4aba-bf35-e73de289e8d6,CUST000037,MERCH00439,2024-09-18 19:43:00,796.9,card_not_present,IT,PL,4.774550311273925,0.0,1,0,False,
89c3b2d8-bcef-4c41-8faf-d9c35c32632a,CUST000038,MERCH00147,2024-06-02 16:34:00,84.13,atm_withdrawal,DE,DE,8.846838089929932,0.0,1,0,False,
5b9ae477-fc25-4f87-977b-f62514a5c981,CUST000038,MERCH00050,2024-06-20 12:13:00,258.12,card_not_present,DE,DE,10.0,0.0,1,0,False,
d7519961-f032-409c-8df4-1cf884e3e9ed,CUST000038,MERCH00365,2025-07-07 18:07:00,225.36,card_present,DE,DE,4.610064049127653,0.0,1,0,False,
cc8746e8-cb65-4853-9c23-ba655893f976,CUST000040,MERCH00346,2025-01-16 07:50:00,476.47,card_not_present,DE,IT,5.234391882557688,0.0,1,0,False,
f18da7fd-e2e9-4b42-a8a1-ed1c01882668,CUST000041,,2024-08-03 16:20:00,679.2,wire_transfer,IT,IT,4.466073594053327,0.0,1,0,False,
d1e6cef6-e8d4-4a66-9b77-0de6e2adb9f7,CUST000041,,2025-08-21 18:16:00,1191.37,wire_transfer,IT,IT,4.044738561520576,0.0,1,0,False,
76172806-8555-4c36-9330-4394c4601ab7,CUST000042,MERCH00220,2024-04-24 09:21:00,752.55,card_not_present,DE,DE,3.729275423837187,0.0,1,0,False,
0c838415-6b88-4fbc-a175-4809a7073a6e,CUST000042,MERCH00087,2024-09-02 09:59:00,959.65,card_not_present,DE,DE,4.389447164468063,0.0,1,0,False,
29588063-9aaa-468d-8bd5-38071c1e8643,CUST000042,MERCH00005,2024-11-23 17:15:00,1198.34,online,DE,DE,5.226524953628213,0.0,1,0,False,
e0156eb0-b689-4e75-8615-b09b4370e940,CUST000042,MERCH00188,2025-07-01 17:42:00,1060.46,card_present,ES,DE,3.558643067811841,0.0,1,0,False,
eda4bbcf-64c3-4a01-b522-1cebddff5d72,CUST000043,MERCH00087,2024-05-07 08:26:00,55.37,card_present,PL,PL,-0.1015557685703669,1.0,0,1,False,
88af0587-ebeb-4dab-b217-cab10de15528,CUST000043,MERCH00407,2024-11-30 10:27:00,144.43,card_not_present,PL,PL,3.632725721989456,0.0,1,0,False,
c5e23fc0-d8ec-4500-b8fe-cafca580bf43,CUST000043,MERCH00411,2025-05-04 12:45:00,165.63,card_not_present,FR,PL,4.108500517326463,0.0,1,0,False,
7ab44844-d26d-4a46-a169-006e33225635,CUST000043,MERCH00198,2025-09-03 04:55:00,33.31,online,PL,PL,-0.4676282519509988,0.0,0,1,False,
262f4fa1-9e6c-4763-9e65-65acb33d5e23,CUST000044,MERCH00077,2024-05-27 11:58:00,94.94,card_not_present,IE,IT,6.203538126577135,0.0,1,0,False,
df4efbd2-1970-4b4c-9719-c0f38f1472cd,CUST000044,MERCH00175,2024-07-15 10:40:00,147.57,card_present,IT,IT,3.326666691622065,0.0,1,0,False,
fb59da67-8640-4747-b537-5e5934ebf421,CUST000045,MERCH00128,2024-11-17 08:29:00,1116.16,card_present,IT,IT,6.426810280700954,0.0,1,0,False,
94521656-03ab-45bd-b70c-4aa03e36130b,CUST000046,MERCH00357,2024-06-23 17:40:00,566.63,card_not_present,FR,PL,3.1885016022585617,0.0,1,0,False,
5e39fb68-0e25-4ff7-9cd0-ca2cc86f33c5,CUST000046,MERCH00083,2024-12-23 19:57:00,617.83,card_not_present,PL,PL,3.008162898903016,0.0,1,0,False,
4b4c5f81-4cf1-48c5-8e4d-3e0ce580fb1a,CUST000046,,2025-05-15 10:12:00,732.79,wire_transfer,PL,PL,3.702126565181336,0.0,1,0,False,
ae3aad59-3b8b-4f8e-8873-0e5284ba71c1,CUST000047,MERCH00061,2024-05-17 17:02:00,1202.59,card_not_present,ES,FR,3.4103838956886547,0.0,1,0,False,
47366223-67f0-4b91-97e4-da4562198686,CUST000047,MERCH00293,2024-11-21 18:35:00,1488.18,card_not_present,FR,FR,3.818703781494128,0.0,1,0,False,
082287f9-c3f6-46e1-8577-52aadfeac17d,CUST000047,MERCH00158,2025-02-24 05:17:00,2995.72,online,DE,FR,7.55437874487285,0.0,1,1,False,
5d38abf1-3352-425e-a84c-0ce4399bf3ab,CUST000047,MERCH00241,2025-04-13 07:25:00,3204.71,card_present,DE,FR,5.801402458223583,0.0,1,1,False,
d34f185d-5310-4c05-b43e-f79ba865b751,CUST000049,MERCH00149,2025-01-26 14:49:00,34.76,online,SE,IT,6.144277370504466,0.0,1,0,False,
de25bc25-edb0-42b5-bbc7-a2495949194d,CUST000050,MERCH00360,2024-06-17 12:34:00,21.82,card_present,PL,PL,10.0,0.0,1,0,False,
15ef56d1-84fd-498a-a57d-d2e43c27763c,CUST000050,MERCH00118,2024-08-31 17:46:00,33.54,online,IT,PL,3.952245658395965,0.0,1,0,False,
43d056de-4e5e-4767-a0e4-205dda7c0b18,CUST000050,MERCH00274,2025-07-20 10:27:00,38.04,card_present,PL,PL,4.077296118808654,0.0,1,0,False,
1ecf1820-03fa-4ee7-aa3c-d74f799ce968,CUST000051,MERCH00231,2024-07-18 04:46:00,856.36,card_present,SE,SE,4.411980087149893,0.0,1,1,False,
50359b67-915f-45d1-8ff0-c318a3b6e190,CUST000052,MERCH00278,2024-04-27 00:07:00,121.7,card_present,ES,ES,5.103294136861637,0.0,1,0,False,
3e3bf800-680e-40cc-9ae3-0316293139a9,CUST000052,MERCH00016,2024-09-04 12:17:00,127.27,card_not_present,ES,ES,3.2860258507154736,0.0,1,0,False,
f618825c-efed-4aac-aef5-e223af29cafb,CUST000053,MERCH00167,2024-06-18 18:23:00,41.35,card_not_present,PL,PL,4.0645153515059445,0.0,1,0,False,
e49f708c-32fb-4f69-a59c-f5c15aa98a72,CUST000053,MERCH00432,2025-01-04 19:31:00,57.78,card_present,PL,PL,3.8793245437260415,0.0,1,0,False,
1df4be99-34fe-4216-95fd-be7e0b5a7d6c,CUST000053,MERCH00088,2025-01-19 11:04:00,71.37,card_present,PL,PL,4.472237056865292,0.0,1,0,False,
d9b04444-3a24-49e3-b94e-2884f11a166d,CUST000053,MERCH00156,2025-05-01 19:34:00,73.18,card_not_present,FR,PL,3.676244218241243,0.0,1,0,False,
ac617334-7c57-4962-9fb1-5c0aeb9df688,CUST000054,MERCH00334,2025-05-26 12:19:00,147.51,card_present,IT,IT,3.2498918850713303,0.0,1,0,False,
96e75424-6e62-4359-8159-48b65072cf90,CUST000055,MERCH00108,2024-12-25 11:47:00,55.1,atm_withdrawal,DE,DE,3.5961593034145287,0.0,1,0,False,
04c5783f-5fd9-4897-af45-525e3defea2b,CUST000055,MERCH00128,2025-02-02 23:38:00,68.01,card_not_present,DE,DE,4.275750822387902,0.0,1,0,False,
3f7dc217-02b7-4ec1-9d9a-35509caa79b9,CUST000055,MERCH00060,2025-03-23 09:10:00,62.76,online,IT,DE,3.301118018673219,0.0,1,0,False,
d29fbb81-46d9-4987-8cbb-6839f2a02fad,CUST000055,MERCH00217,2025-06-27 10:12:00,64.86,card_present,DE,DE,3.4317005614288254,0.0,1,0,False,
de59bf03-ccb4-47c4-b6d5-21d396bb3d2c,CUST000056,MERCH00074,2024-09-13 10:17:00,75.05,card_present,NL,DE,3.259252986333534,0.0,1,0,False,
5cb506c5-4d40-43b6-b8e1-e7f3ab349581,CUST000056,MERCH00119,2024-10-27 16:46:00,114.32,card_not_present,DE,DE,5.100818905366249,0.0,1,0,False,
12dd40c4-e0f4-4ccc-8229-fde441a2ce91,CUST000056,MERCH00317,2025-03-19 08:58:00,197.57,card_not_present,DE,DE,5.305835381157749,0.0,1,0,False,
0d77f625-b05f-4e7c-ad19-bfffbbf6fe30,CUST000057,MERCH00345,2024-04-18 08:37:00,34.55,card_present,DE,DE,10.0,0.0,1,0,False,
6fcb4c3b-f8bc-483b-b26a-b92576881e2a,CUST000057,MERCH00009,2024-05-04 07:05:00,71.88,online,DE,DE,4.951183847174363,0.0,1,0,False,
3aa3d387-5de1-4a56-bf6c-4baff85b07a6,CUST000057,MERCH00217,2025-07-02 16:02:00,118.62,atm_withdrawal,DE,DE,4.194918412589336,0.0,1,0,False,
9feaa9fa-0860-434b-9918-0ad4be3c1eb7,CUST000058,MERCH00014,2024-06-19 11:58:00,601.89,card_present,NL,NL,10.0,0.0,1,0,False,
a16116d8-38a4-43a7-b66b-e1115636d36f,CUST000058,MERCH00271,2025-01-08 05:11:00,40.17,online,NL,NL,-0.6980544042153467,0.0,0,1,False,
da27c788-4ddb-40e4-adb1-5f19948fd652,CUST000060,MERCH00314,2024-04-29 16:15:00,173.93,card_not_present,IT,PL,3.3371857970074585,0.0,1,0,False,
f6c22a39-1fdb-431a-a383-f169e541aa2f,CUST000060,MERCH00360,2024-08-17 15:23:00,592.11,card_not_present,DE,PL,10.0,0.0,1,0,False,
282912f4-c89d-4ce1-bb98-87f1234107a2,CUST000060,MERCH00083,2025-06-28 17:37:00,406.98,atm_withdrawal,PL,PL,3.207307158356871,0.0,1,0,False,
dc008c13-0ae2-46d6-9ee9-7e5f236af902,CUST000061,MERCH00232,2025-06-18 10:06:00,128.87,online,FR,IT,4.245189428534455,0.0,1,0,False,
c27f910a-5625-408c-be6e-564a852c5437,CUST000062,MERCH00007,2024-04-16 19:36:00,163.22,online,NL,IE,9.629491546198649,0.0,1,0,False,
6077081c-f8c5-467a-baba-d4661ed7d434,CUST000062,MERCH00324,2024-05-25 11:30:00,308.93,card_present,IE,IE,3.2971838813112293,0.0,1,0,False,
0aa526af-bc15-4738-be71-2c11ada01200,CUST000062,MERCH00426,2025-07-18 18:30:00,447.86,card_not_present,ES,IE,3.75915880553293,0.0,1,0,False,
700dbeb4-3f2f-4dd7-bf59-85bc5f2b1900,CUST000063,MERCH00211,2024-04-29 08:41:00,33.77,card_not_present,FR,FR,5.827499894814322,0.0,1,0,False,
34bd45dd-19d9-4ebc-af2c-2a54d185d569,CUST000063,MERCH00078,2024-04-30 05:19:00,10.46,online,FR,FR,-0.7580855234344633,0.0,0,1,False,
d90a559e-2758-4f7a-9437-b5f469b05d2d,CUST000063,MERCH00422,2025-04-04 12:39:00,57.66,card_present,FR,FR,3.6800791650685776,0.0,1,0,False,
99ac7858-307b-491b-8dd0-8a96e08ec4d0,CUST000064,MERCH00107,2024-04-27 18:16:00,216.41,card_present,IT,DE,3.490592235249086,0.0,1,0,False,
aac838af-f283-4546-affc-89a6c2027bc2,CUST000066,MERCH00135,2024-07-07 20:12:00,88.6,online,IT,IT,4.206473430043982,0.0,1,0,False,
5769a216-8b13-4547-9edf-753fb95f2099,CUST000066,MERCH00114,2025-06-26 11:46:00,118.67,online,IT,IT,3.4557249761122804,0.0,1,0,False,
bd821b54-b38c-4f7e-8363-25910c3efa14,CUST000068,,2024-04-23 11:22:00,77.37,wire_transfer,DE,DE,5.244926000016104,0.0,1,0,False,
ccd990a9-2fcd-49b4-8460-a99a40ccd457,CUST000068,MERCH00208,2024-07-22 05:36:00,189.96,card_not_present,DE,DE,10.0,0.0,1,1,False,
d7e3e465-fcec-4f02-aea0-3fb5faa81d3d,CUST000069,MERCH00056,2024-04-04 17:26:00,1233.49,card_not_present,IT,ES,4.028036235032007,0.0,1,0,False,
97115e71-fe06-4077-abb7-02c296852704,CUST000069,MERCH00403,2024-04-10 05:37:00,1574.46,card_present,IT,ES,2.538213767680765,0.0,0,1,False,
65de8f47-8491-4392-976b-11b241ef1b85,CUST000069,,2024-05-26 09:52:00,3429.61,wire_transfer,ES,ES,4.5723874897143215,0.0,1,0,False,
192009ce-4717-4db2-82e3-6c22007f6e7a,CUST000069,MERCH00254,2024-09-12 09:54:00,3777.64,card_not_present,ES,ES,3.5830887209515656,0.0,1,1,False,
9491190f-dd3b-4630-ba3e-f515207ba01a,CUST000069,MERCH00404,2025-07-14 12:21:00,2237.09,card_not_present,ES,ES,1.9792135637578456,1.0,0,1,False,
463b2280-6e8c-4124-9ef8-c5229d401517,CUST000070,MERCH00303,2024-08-17 04:41:00,13.72,atm_withdrawal,IT,IE,-4.272436553541331,0.0,1,0,False,
88916d55-8f4a-40c0-86f0-2f81ae21aadb,CUST000071,MERCH00087,2024-05-02 13:45:00,292.39,online,SE,SE,10.0,0.0,1,0,False,
